Season,Episode,Game,Round,A or B,Question,Contestant,Contestant Answer,Panelist 1,Panelist 1 Answer,Panelist 1 Matched,Panelist 2,Panelist 2 Answer,Panelist 2 Matched,Panelist 3,Panelist 3 Answer,Panelist 3 Matched,Panelist 4,Panelist 4 Answer,Panelist 4 Matched,Panelist 5,Panelist 5 Answer,Panelist 5 Matched,Panelist 6,Panelist 6 Answer,Panelist 6 Matched
76,710,805,1,A,"Ann said, ""I am never going back to that psychiatrist. While I was on the couch talking, he wasn't taking notes. Instead, he was taking a blank.""",Carol Bittick,nap,Ron Palillo,nap,yes,Brett Somers,good look,no,Charles Nelson Reilly,tinkle,no,Jo Anne Worley,picture,no,Richard Dawson,nap,yes,Fannie Flagg,walk,no
76,711,805,2,B,"At the restaurant, George told the waitress that his knife wasn't sharp enough, so she brought him another one. To show him it was sharp, she stuck it in his blank.",Gwen Furie,leg,,,,Brett Somers,heart,no,Charles Nelson Reilly,heart,no,,,,,,,,,
76,711,805,2,A,"Gunga Dinghy said, ""Instead of a watchdog, I have a watch elephant. If a burglar comes into my house, my elephant will blank on him.""",Carol Bittick,tinkle,,,,Brett Somers,stomp,no,Charles Nelson Reilly,stomp,no,Barbara Sharma,sit,no,,,,Patti Deutsch,whiz,yes
76,711,806,1,A,"Old Man Periwinkle said, ""My wife and I just had our second honeymoon. We did the same things we did on our first honeymoon, only this time, we did them blank.""",Danny Burke,slower,Tom Poston,mentally,no,Brett Somers,with a lot more alacrity,no,Charles Nelson Reilly,slower,yes,Barbara Sharma,less,no,Richard Dawson,slower,yes,Patti Deutsch,separately,no
76,711,806,1,B,"Hey, did you see the new sign over the hamburger store? It says, ""Over 10 Billion Hamburgers Sold, Over 5 Million People Blanked.""",Gwen Furie,dead,Tom Poston,poisoned,no,Brett Somers,croaked,yes,Charles Nelson Reilly,survived,no,Barbara Sharma,died,yes,Richard Dawson,died,yes,Patti Deutsch,nauseated,no
76,712,806,2,A,"Hey, everybody remembers Rapunzel, right? Rapunzel got old, and her hair fell out. But now, her blank reaches the ground.",Danny Burke,boobs,Tom Poston,ladder,no,Brett Somers,nose,no,,,,Barbara Sharma,derriere,no,,,,Patti Deutsch,lower frontals formerly upper frontals,yes
76,712,806,2,B,"Tarzan say, ""Me never should have let Cheeta join Boy Scouts. Him rub two sticks together, set fire to Tarzan's blank.""",Gwen Furie,rear end,Tom Poston,loin cloth,no,,,,Charles Nelson Reilly,loin cloth,no,,,,,,,Patti Deutsch,little woman,no
76,712,806,tie1,A,"Gloria said, ""My husband must think I'm an olive. Last night, he stuck a blank in my navel.""",Danny Burke,toothpick,Tom Poston,pimento,no,Brett Somers,toothpick,yes,Charles Nelson Reilly,toothpick,yes,Barbara Sharma,pimento,no,Richard Dawson,toothpick,yes,Patti Deutsch,pimento,no
76,712,806,tie1,B,"Dr. Cronkite the surgeon used to be an auto mechanic, and that's why, when he operates, instead of putting you on a table, he puts you on a blank.",Gwen Furie,hydraulic lift,Tom Poston,grease rack,yes,Brett Somers,cement block,no,Charles Nelson Reilly,lift,yes,Barbara Sharma,rack,yes,Richard Dawson,rack,yes,,,
76,712,807,1,A,"Farmer Brown said, ""I'd better buy some stronger eyeglasses. This morning, I attached the milking machine to my blank.""",Dale Hodkinson,wife,Tom Poston,wife,yes,Brett Somers,wife,yes,Charles Nelson Reilly,wife,yes,Barbara Sharma,pants,no,Richard Dawson,wife,yes,Patti Deutsch,little woman,yes
76,713,807,1,B,"Michelangelo's mother said, ""Ah, Michelangelo, how come your new statue smell so funny?"" and Michelangelo said, ""Ah, Mama, I ran out of clay, so I sculpted the statue out of blank.""",Gwen Furie,marble,Tom Poston,cheese,no,Brett Somers,sheep dip,no,Charles Nelson Reilly,roman horse doo,no,Barbara Sharma,flour,no,Richard Dawson,pasta,no,Patti Deutsch,clams marinara,no
76,713,807,2,B,"The archaeologist said, ""After a lifetime of digging, I finally uncovered the cave people. Judging from the strange position in which I found them, this must be the year that the cave people learned how to blank.""",Dale Hodkinson,make love,,,,,,,,,,Barbara Sharma,love,yes,,,,,,
76,713,807,2,A,"The doctor said, ""Mrs. Crelman has a strange problem. When I shined the flashlight in her ear, the light came out of her blank.""",Gwen Furie,rear end,Tom Poston,eyes,no,Brett Somers,nose,no,Charles Nelson Reilly,mouth,no,Barbara Sharma,eyes,no,Richard Dawson,nose,no,Patti Deutsch,other ear,no
76,713,808,1,B,"Fat Fred is really strange. Most guys like to look at a cheesecake photo of a girl, but not Fat Fred. He prefers a cheesecake photo of a blank.",Lisa Spear,guy,Tom Poston,guy,yes,Brett Somers,cheesecake,no,Charles Nelson Reilly,cheesecake,no,Barbara Sharma,pie,no,Richard Dawson,cheesecake,no,Patti Deutsch,cheesecake to go,no
76,713,808,1,A,"Hey, did you hear that the Martians have landed in Hollywood? The Martians decided there was no intelligent life on earth because the first earth person they met was blank.",Dale Hodkinson,deaf,Tom Poston,gene,no,Brett Somers,charles,no,Charles Nelson Reilly,a producer,no,Barbara Sharma,tom poston,no,Richard Dawson,brett,no,Patti Deutsch,david eisenhower,no
76,714,808,2,A,"At the pirate olympics, Long John Silver won the high jump because he put a blank in the bottom of his peg leg.",Lisa Spear,spring,,,,Brett Somers,pogo stick with a spring,yes,Charles Nelson Reilly,spring,yes,Barbara Sharma,spring,yes,Richard Dawson,spring,yes,Patti Deutsch,starving beaver,no
76,714,808,2,B,"Steve said, ""I stopped my wife from chewing her fingernails, but now when she gets nervous, she chews my blank.""",Dale Hodkinson,ear,Tom Poston,fingernails,no,Brett Somers,ear off,yes,Charles Nelson Reilly,fingernails,no,Barbara Sharma,braces,no,Richard Dawson,ear,yes,Patti Deutsch,pedal extremity nails,no
76,714,809,1,A,"Have you all heard of the TV series Harry O? Harry O is really tough. Every morning, Harry O brushes his teeth with blanko.",Marcus Lewis,drano,Tom Poston,drano,yes,Brett Somers,drano,yes,Charles Nelson Reilly,babo,no,Barbara Sharma,brillo,no,Richard Dawson,drano,yes,Patti Deutsch,drano,yes
76,714,809,1,B,"After Dave's house burned down, he was so mad at the fireman, he went down to the firehouse and put blank on the pole.",Lisa Spear,grease,Tom Poston,grease,yes,Brett Somers,tacks,no,Charles Nelson Reilly,sandpaper,no,Barbara Sharma,crisco,yes,Richard Dawson,grease,yes,Patti Deutsch,sandpaper #7,no
76,715,809,2,B,"Did you hear today's news from Washington, D.C.? President Ford spent the entire morning trying to remove his foot from his blank.",Marcus Lewis,mouth,,,,,,,Charles Nelson Reilly,mouth,yes,Barbara Sharma,mouth,yes,,,,,,
76,715,809,2,A,"When Clara plays the cymbals, everybody watches because Clara doesn't use her hands. She plays the cymbals with her blanks.",Lisa Spear,boobies,,,,Brett Somers,boobs,yes,Charles Nelson Reilly,boobettes,yes,,,,,,,Patti Deutsch,upper frontal areas,yes
76,715,809,tie1,A,"J. Harrison Farquhar said, ""Yesterday, I made a real killing in the market. I shot my blank.""",Marcus Lewis,broker,Tom Poston,broker,yes,Brett Somers,wife,no,Charles Nelson Reilly,broker,yes,Barbara Sharma,wad,no,Richard Dawson,broker,yes,Patti Deutsch,wad,no
76,715,809,tie1,B,"The finger-lickin' chicken store owner said, ""At my store, for five dollars, you get a bucket of chicken. For fifty cents, you get a bucket of chicken blank.""",Lisa Spear,bones,Tom Poston,do do,no,Brett Somers,crumbs,no,Charles Nelson Reilly,do,no,Barbara Sharma,do do,no,Richard Dawson,do do,no,Patti Deutsch,fried droppings with slaw to go,no
76,715,810,1,B,"Marvin the millionaire monkey is so rich, he's the only monkey in the world who has his own blank.",Karen Tripp,banana tree forest,Tom Poston,zoo,no,Brett Somers,zoo,no,Charles Nelson Reilly,gold plated banana,yes,Barbara Sharma,zoo,no,Richard Dawson,organ grinder,no,Patti Deutsch,organ grinder,no
76,716,810,1,A,"Harvey said, ""My blind date last night was really masculine. When I went to pick her up, she wasn't quite ready. She was blanking.""",Marcus Lewis,shaving,Greg Morris,exercising,no,Brett Somers,shaving,yes,Charles Nelson Reilly,shaving,yes,Anitra Ford,shaving,yes,Richard Dawson,shaving,yes,Betty White,shaving,yes
76,716,810,2,B,"Yesterday, Glen Campbell drank a whole six-pack of beer, and then he sang, ""By the time I get to Phoenix, I'll be blanking.""",Karen Tripp,tinkling,Greg Morris,tinkling,yes,Brett Somers,belching his little heart out,no,,,,Anitra Ford,barfing,no,Richard Dawson,tinkling,yes,Betty White,sodden,yes
76,716,811,1,A,"Mrs. Howard Cosell said, ""This year, Santa Claus gave me something I can really use. He gave me a blank.""",Sandy Potts,earplug,Greg Morris,new husband,no,Brett Somers,divorce,no,Charles Nelson Reilly,muzzle,no,Anitra Ford,muzzle,no,Richard Dawson,muzzle,no,Betty White,muzzle,no
76,717,811,1,B,"At the old folks' party, the nurse said to Mr. and Mrs. Periwinkle, ""Hey, you know dancing is against doctors' orders!"" and the Periwinkles said, ""We're not dancing. We're trying to blank.""",Marcus Lewis,make love,Greg Morris,wake up,no,Brett Somers,make love,yes,Charles Nelson Reilly,make whoopee,yes,Anitra Ford,make love,yes,Richard Dawson,make love,yes,Betty White,make love,yes
76,717,811,2,A,"The football coach said to his team, ""Whatever you do, don't get tackled by Harris, because when Harris gets you down, he blanks your ear.""",Sandy Potts,nibbles,Greg Morris,blows in,no,Brett Somers,bites and it really hurts,yes,Charles Nelson Reilly,bites,yes,Anitra Ford,blows in,no,Richard Dawson,kisses,no,Betty White,blows in,no
76,717,812,1,A,"Marge treats her husband like a dog. Every night, before she goes to bed, she makes him blank.",Darlene Landon,bark,Greg Morris,go out for health reasons,no,Brett Somers,go on the paper,no,Charles Nelson Reilly,go out to make do do,no,Anitra Ford,roll over,no,Richard Dawson,go out and tinkle,no,Betty White,sit up and beg,no
76,717,812,1,B,"George said, ""I don't think my wife likes the way my canary sings. Last night, she took my canary and blanked it.""",Marcus Lewis,choked,Greg Morris,choked,yes,Brett Somers,choked its little neck,yes,Charles Nelson Reilly,throttled it to death,yes,Anitra Ford,stuffed,no,Richard Dawson,cooked,no,Betty White,covered,no
76,718,812,2,A,"Mike said, ""My blind date was really unusual. Her teeth were real, but her blanks were false.""",Darlene Landon,boobs,Greg Morris,gums,no,Brett Somers,fannie flaggs,yes,Charles Nelson Reilly,boobettes,yes,Anitra Ford,boobs,yes,Richard Dawson,gums,no,Betty White,gums,no
76,718,812,2,B,"After Little Billy's mother was run over by a steamroller, Little Billy folded her and made her into a blank.",Marcus Lewis,sandwich,,,,,,,,,,Anitra Ford,pancake,no,Richard Dawson,tent,no,Betty White,greeting card,no
76,718,812,tie1,A,"Norma was a very resourceful waitress. When the restaurant ran out of dishes, she served the soup in her blank.",Darlene Landon,brassiere,Greg Morris,bra,yes,Brett Somers,bra,yes,Charles Nelson Reilly,bra,yes,Anitra Ford,maidenform size c,yes,Richard Dawson,bra,yes,Betty White,bra,yes
76,718,812,tie1,B,"Lady Guinevere had the biggest nose in all of Europe, so she went to the royal executioner, and he shortened her nose with a blank.",Marcus Lewis,axe,Greg Morris,axe,yes,Brett Somers,the same thing they used on anne boleyn,yes,Charles Nelson Reilly,axe,yes,Anitra Ford,guillotine,no,Richard Dawson,axe,yes,Betty White,axe,yes
76,719,813,1,A,"I have a TV Guide listing for you: Sunday night, CBS, Kojak. Kojak gets a big surprise when he discovers that someone has dipped his lollipop in blank.",Karen Tripp,liquor,Greg Morris,dung,no,Brett Somers,do do,no,Charles Nelson Reilly,sand,no,Anitra Ford,glue,no,Richard Dawson,glue,no,Betty White,cement,no
76,719,813,1,B,"One chicken said to the other chicken, ""The strangest thing happened to me. I sat in the sun all day yesterday, and today I laid a blank egg.""",Darlene Landon,fried,Greg Morris,fried,yes,Brett Somers,fried,yes,Charles Nelson Reilly,hard-boiled,no,Anitra Ford,fried,yes,Richard Dawson,fried,yes,Betty White,brown,no
76,719,813,2,A,"Gloria said, ""I was just at James Bond's house, and he has two ejection seats: one built into his car, and another built into his blank.""",Karen Tripp,toilet,Greg Morris,deluxe 400 gallon waterbed,no,Brett Somers,big terrific fantastic bed,no,Charles Nelson Reilly,toilet seat,yes,Anitra Ford,bed,no,Richard Dawson,toidy,yes,Betty White,bed,no
76,719,814,1,A,"One counterfeiter said to the other, ""Hey stupid, you made a mistake on this $1000 bill. On the back, there's supposed to be a picture of the White House, not a blank house.""",Jenny Velasquez,out,Greg Morris,out,yes,Brett Somers,ill repute,no,Charles Nelson Reilly,out,yes,Anitra Ford,black,no,Richard Dawson,cat,no,Betty White,out,yes
76,720,814,1,B,"Charlie the cannibal said, ""You just can't trust cannibal women. Take my wife. As soon as we got married, she cooked my blank.""",Darlene Landon,goose,Greg Morris,mother,no,Brett Somers,mommy,no,Charles Nelson Reilly,mother-in-law,no,Anitra Ford,mother,no,Richard Dawson,goose,yes,Betty White,goose,yes
76,720,814,2,B,Norman thinks he's a firefly. That's why he walks around with a red light bulb stuck in his blank.,Jenny Velasquez,mouth,,,,Brett Somers,nose,no,,,,Anitra Ford,mouth,yes,Richard Dawson,nose,no,,,
76,720,814,2,A,Ralph is the world's meanest wrestler. He doesn't pin you to the mat. He blanks you to the mat.,Darlene Landon,nails,Greg Morris,nails,yes,Brett Somers,nails,yes,Charles Nelson Reilly,nails,yes,Anitra Ford,nails,yes,,,,,,
76,720,815,1,B,"Murray the milkman said, ""There's a doctor on my route, and I hate him. Instead of leaving me a note in the bottle, he left a blank in the bottle.""",Pete Britza,needle,Greg Morris,prescription,no,Brett Somers,specimen,no,Charles Nelson Reilly,prescription,no,Anitra Ford,prescription,no,Richard Dawson,specimen,no,Betty White,prescription,no
76,721,815,1,A,"The manager of Consumer Reports said, ""Last Wednesday, everybody showed up for work because that was the day we tested blank.""",Darlene Landon,new birth control methods,Jimmie Walker,girls,no,Brett Somers,scotch rye vodka gin and/or other liquors,no,Charles Nelson Reilly,liquor in bottles,no,Elaine Joyce,sex,no,Richard Dawson,making love,no,Fannie Flagg,booze,no
76,721,815,2,B,"Harvey's pants were so tight, he had to wear his blank on the outside.",Pete Britza,shorts,Jimmie Walker,underwear,yes,Brett Somers,fruit of the looms,yes,Charles Nelson Reilly,shirt,no,Elaine Joyce,bottom,no,Richard Dawson,short,yes,Fannie Flagg,undershorts,yes
76,721,815,2,A,Clara the clown uses three rubber noses. She wears one on her nose and two on her blanks.,Darlene Landon,boobs,Jimmie Walker,boobies,yes,Brett Somers,knees,no,Charles Nelson Reilly,boobs,yes,Elaine Joyce,boobs,yes,Richard Dawson,boobs,yes,Fannie Flagg,boobs,yes
76,722,816,1,A,"Wanda the waitress said, ""I hate it when customers complain. Last night, this guy told me his knife was so dull it wouldn't cut anything. I showed him. I took that knife and cut off his blank.""",Lillian Hargrove,nose,Jimmie Walker,finger,no,Brett Somers,nose,yes,Charles Nelson Reilly,tie,no,Elaine Joyce,tongue,no,Richard Dawson,tie,no,Fannie Flagg,nose,yes
76,722,816,1,B,"Madeline said, ""I don't trust my new psychiatrist. When I ask him for advice, he won't give me any until he talks to his blank.""",Darlene Landon,wife,Jimmie Walker,wife,yes,Brett Somers,psychiatrist,no,Charles Nelson Reilly,mommy,no,Elaine Joyce,mother,no,Richard Dawson,wife,yes,Fannie Flagg,mother,no
76,722,816,2,A,"Lorraine said, ""I just came from the dentist's office, and that dentist loved my teeth so much, he blanked them.""",Lillian Hargrove,framed,Jimmie Walker,kissed,no,,,,Charles Nelson Reilly,took them out to a motel in encino,no,Elaine Joyce,kissed,no,Richard Dawson,kept,no,,,
76,722,816,2,B,"Harvey the movie usher said, ""That popcorn girl is really absent-minded. Last night, she tried to blank me.""",Darlene Landon,butter,,,,Brett Somers,butter,yes,Charles Nelson Reilly,butter,yes,Elaine Joyce,butter me up,yes,,,,Fannie Flagg,pop,no
76,722,817,1,B,"Match Game '76 is going to present our own version of Snow White and the Seven Dwarfs, and believe it or not, the part of Snow White will be played by blank.",Rita Stookey,beautiful brett,Jimmie Walker,jimmie walker,no,Brett Somers,jimmie,no,Charles Nelson Reilly,brett,yes,Elaine Joyce,jimmie,no,Richard Dawson,cnr,no,Fannie Flagg,brett,yes
76,723,817,1,A,"Old Lady Periwinkle said, ""My husband and I just had a second honeymoon. Was it dull! All we did was sit around and look at pictures of blank.""",Darlene Landon,our first honeymoon,Jimmie Walker,the kids,no,Brett Somers,raquel welch,no,Charles Nelson Reilly,our first honeymoon,yes,Elaine Joyce,geritol,no,Richard Dawson,our first honeymoon,yes,Fannie Flagg,our first honeymoon,yes
76,723,817,2,B,"The circus ringmaster said, ""A terrible thing happened at the sideshow. While the tattooed lady was napping, somebody blanked her tattoos.""",Rita Stookey,erased,Jimmie Walker,removed,yes,Brett Somers,stealed,no,,,,Elaine Joyce,erased,yes,Richard Dawson,erased,yes,,,
76,723,817,2,A,"Mrs. Brown said to the doctor, ""You don't understand. When I say my husband smokes all night, I don't mean cigarettes. I mean all night long, smoke comes out of his blank.""",Darlene Landon,nose,Jimmie Walker,rear end,no,Brett Somers,nostril,yes,,,,Elaine Joyce,nose,yes,,,,,,
76,723,817,tie1,B,"Hey, did you hear what happened at Susan's house? The plumbing backed up, and the Ty-D-Bol man blanked.",Rita Stookey,drowned,Jimmie Walker,drowned,yes,Brett Somers,drowned,yes,Charles Nelson Reilly,drowned,yes,Elaine Joyce,drowned,yes,Richard Dawson,drowned,yes,Fannie Flagg,escaped,no
