Season,Episode,Game,Round,Question,Question Text,Contestant ID,Contestant Answer,Panelist 1 Answer,Panelist 1 Matched,Panelist 2 Answer,Panelist 2 Matched,Panelist 3 Answer,Panelist 3 Matched,Panelist 4 Answer,Panelist 4 Matched,Panelist 5 Answer,Panelist 5 Matched,Panelist 6 Answer,Panelist 6 Matched,Alternate Panelist,Alternate Panelist Position,Notes
74,293,364,1,B,"The Hollywood starlet said to the producer of the musical, ""You promised me I'd be a banana in the big fruit salad production number, and all I am is a blank.""",361,lemon,bowl,no,cherry,no,pit,no,grape,no,prune,no,peach,no,,,
74,293,364,1,A,"Brett said, ""True love is when a man takes off his hat before he blanks you.""",359,kisses,kisses,yes,shows you his etchings,no,kisses,yes,kisses,yes,beds,no,kisses,yes,,,
74,293,364,2,B,"Harry said, ""I'll never go to El Cheapo Rent-a-Car again. The cars they rent don't have motors. Instead, they have blanks.""",361,pedals,rubber bands,no,bicycle tires,no,rubber bands,no,pedals,yes,rubber bands,no,pedals,yes,,,
74,293,365,1,A,"The nurse said to the patient, ""Dr. Quacko will take out your appendix for free. However, it'll cost you $500 if you want blank.""",362,sex,anesthetic,no,anesthetic,no,stitches,no,stitches,no,ether,no,ether,no,,,
74,294,365,1,B,"Nanook's mother said, ""I knew that Nanook had been necking with his new girlfriend because when he came back to the igloo, his nose was blank.""",359,red,covered with whale oil,no,hot,no,bruised,no,red,yes,red,yes,red,yes,,,
74,294,365,2,B,"Norma said, ""Jimmy's hair is so greasy, he polishes his blank with his head.""",362,shoes,shoes,yes,furniture,no,car,no,car,no,auto,no,car,no,,,
74,294,366,1,A,"Pete said, ""I'm opening a chain of fast food restaurants in Alaska. Instead of Chicken Delight, I'm calling them Blank Delight.""",363,bear,blubber,no,penguin,no,penguin,no,frozen,no,walrus,no,blubber,no,,,
74,294,366,1,B,"Here's a limerick: ""There was a young heiress named Fitches, who had simply incredible twitches. She asked Dr. Blade to come to her aid, so he quickly removed her blanks.""",359,itches,britches,no,old britches,no,britches,no,stitches,no,britches,no,britches,no,,,
74,294,366,2,A,They threw Melvin out of the zoo when they caught him blanking a giraffe.,363,kissing,necking with,yes,necking,yes,climbing,no,feeding,no,necking with,yes,necking,yes,,,
74,295,366,2,B,"The Godfather said, ""Most people have their first pair of shoes bronzed. Me, I had my first blank bronzed.""",359,dead person,gun,no,killing,yes,gun,no,body,yes,hit,yes,body,yes,,,
74,295,366,tie1,A,"Hey, did you hear what happened? Batman and Robin had a blank.",363,fight,fight,yes,affair,no,baby,no,fight,yes,wedding,no,fight,yes,,,
74,295,366,tie1,B,The Tin Man goes to a mechanic twice a year for a blank.,359,tune-up,lube job,no,oil job,no,oil job,no,oiling,no,,,,,,,
74,295,367,1,A,"Lena telephoned her husband at the office and said, ""You'd better come right home. That huge St. Bernard of yours just buried our blank.""",364,swimming pool,child,no,kids,no,roast,no,car,no,son,no,child,no,,,
74,295,367,1,B,"While cleaning up the operating room at the end of a busy day, the surgeon said, ""Uh oh, here's Mrs. Crabtree's blank.""",363,heart,stomach,no,heart,yes,gallbladder,no,nose,no,appendix,no,liver,no,,,
74,296,367,2,A,"The doctor said to Ben, ""I'm afraid you've taken an overdose of iron pills. Rust is forming on your blank.""",364,brain,backside,no,rear end,no,mouth,no,eyeballs,no,tongue,no,pipes,no,,,
74,296,368,1,A,Charles Nelson Reilly is going to be in a remake of the movie Snow White and the Seven Dwarves. He's going to play the part of blank.,365,happy,snow white,no,snow white,no,snow white,no,snow white,no,snow white,no,wicked queen,no,,,
74,296,368,1,B,"At the picnic, one ant said to the other ant, ""Don't eat the potato salad. I just blanked in it.""",363,tinkled,laid my eggs,no,tinkled,yes,made a do do,no,mated,no,messed,yes,spit,no,,,
74,296,368,2,A,"Roger dreamed he was making the world's biggest ice cream sundae. When he woke up, he discovered he was pouring hot fudge sauce over his blank.",365,wife,navel,no,wife,yes,pillow,no,big toe,no,pillow,no,tummy,no,,,
74,297,369,1,B,"Robinson Crusoe said to Friday, ""That Santa Claus is really stupid. Here we are, shipwrecked on this desert island, and he brings me a blank for Christmas.""",366,coconut,sled,no,pail of water,no,skis,no,sled,no,car,no,sandbox,no,,,
74,297,369,1,A,Jack the lifeguard just wrote a new book. It's called How to Give Mouth-to-Mouth Resuscitation Without Getting Blank.,363,excited,involved,yes,kissed,no,pregnant,no,romantically involved,yes,involved,yes,involved,yes,,,
74,297,369,2,B,"Here's a riddle for you: What has stripes and goes ""Ho Ho Ho?"" The answer: the Jolly Green Blank.",366,convict,zebra,no,skunk,no,zebra,no,zebra,no,zebra,no,zebra,no,,,
74,297,370,1,B,"In the Chinese restaurant, the waiter said to Dumb Dora, ""You use your chopsticks to pick up the food, not to hold your blank.""",367,drink,cigarette,no,dress up,no,napkin,no,nose,no,cup,yes,glass,yes,,,
74,298,370,1,A,"Marcus Welby's nurse said to the patient, ""Don't drink from that water pitcher. Dr. Welby keeps his blank in it.""",363,scalpel,false teeth,no,teeth,no,specimen,no,specimens,no,teeth,no,teeth,no,,,
74,298,370,2,A,"When Tarzan married Jane, he didn't have a necktie, so he wore a blank around his neck.",367,tiger tail,vine,no,monkey's tail,no,vine,no,grapevine,no,,,,,,,
74,298,370,2,B,"It was Thanksgiving, and Tom said to his wife Fran, ""I don't think you cooked this turkey long enough. It's blanking.""",363,moving,gobbling,no,gobbling,no,gobbling,no,bleeding,no,moving,yes,talking,no,,,
74,298,371,1,A,"Richard Dawson said, ""Last night, I had this terrible dream. I dreamed that Brett Somers was my blank.""",368,wife,wife,yes,wife,yes,wife,yes,wife,yes,wife,yes,wife,yes,,,
74,298,371,1,B,"George said, ""My neighbors are really strange. Not only do they steal my hubcaps, but they use them as blanks.""",367,frisbees,frisbees,yes,frisbees,yes,frisbees,yes,dishes,no,cufflinks,no,frisbees,yes,,,
74,299,371,2,A,"The first time Bonnie went parachuting from an airplane, she missed the ripcord and pulled her blank off instead.",367,dress,,,,,,,bra,no,bra,no,,,,,
74,299,372,1,A,"Adam said to Eve, ""How many times do I have to tell you? Don't blank my fig leaf!""",369,wash,starch,no,wear,no,pull,no,starch,no,starch,no,pick,no,,,
74,299,372,1,B,"Gloria said, ""I finally got even with the mailman for always bringing my mail late. I put a blank in the mailbox.""",368,dog,skunk,no,rat trap,no,snake,no,skunk,no,mousetrap,no,mousetrap,no,,,
74,299,372,2,B,"Murray's dachshund is so fat, Murray doesn't walk him, he blanks him.",369,rolls,rolls,yes,rolls,yes,rolls,yes,waddles,no,rolls,yes,rolls,yes,,,
74,299,372,2,A,"On the tropical island where they use fruit instead of money, Max had to walk all the way home because none of the bus drivers had change for a blank.",368,pineapple,watermelon,no,coconut,no,watermelon,no,,,,,coconut,no,,,
74,300,373,1,B,"Wayne said, ""My brother and I are identical twins. Well, almost identical. He has a blank and I don't.""",370,nose,bald head,no,wart,no,mole,no,dimple,no,mole,no,mole,no,,,
74,300,373,1,A,"The travel agent said, ""I can book you on El Cheapo airlines to Europe for only ten dollars round trip, but you have to bring your own blank.""",369,pilot,gas,no,chamber pot,no,fuel,no,plane,no,gas,no,plane,no,,,
74,300,373,2,B,"Cleopatra said, ""I played poker with Mark Antony last night, and I nearly lost my blank.""",370,asp,asp,yes,asp,yes,asp,yes,asp,yes,asp,yes,asp,yes,,,
74,300,373,2,A,"Explodo the human stick of dynamite said, ""That assistant of mine needs glasses. At the last performance, instead of lighting my fuse, he lit my blank.""",369,bottom,necktie,no,,,rear,yes,,,tie,no,head,no,,,
74,300,374,1,A,"One performing seal said to the other, ""If I see one more blank, I'm going to be sick.""",371,fish,ball,no,ball,no,ball,no,ball,no,ball,no,ball,no,,,
74,300,374,1,B,"Mrs. Colonel Sanders said, ""Not many people know this, but the Colonel's blank is shaped like a chicken.""",370,tail,beard,no,nose,no,bankroll,no,tail,yes,neck,no,head,no,,,
74,301,374,2,A,"After two years of yoga, Paul was so limber, he could put his blank in his ear.",371,foot,foot,yes,big toe,yes,toe,yes,foot,yes,toe,yes,toe,yes,,,
74,301,374,2,B,"Norman said to his wife, ""Doris, stop treating me like a baby,"" and Doris said, ""Shut up and get back in your blank.""",370,crib,crib,yes,crib,yes,crib,yes,,,crib,yes,crib,yes,,,
74,301,374,tie1,A,"The devil said, ""Sometimes it gets pretty dull down here. So just for fun, my helpers and I like to sit around the fire and roast blanks.""",371,marshmallows,people,no,some sinners,no,the other sinners,no,sinners,no,chestnuts,no,christians,no,,,
74,301,374,tie1,B,"The mad scientist invented an amazing half-bird half-cow. It looks just like a little birdie, but it blanks.",370,moos,moos,yes,,,,,,,gives milk with seeds,no,,,,,
74,301,375,1,A,"I have an important annoucement for you: Tomorrow on Match Game '74, Brett Somers and Charles Nelson Reilly are going to trade blanks.",372,partners,kisses,no,sexes,no,wiglets,no,seats,no,wigs,no,wigs,no,,,
74,302,375,1,B,"Jane said, ""Tarzan finally got rid of my sister. Last Saturday night, he sent her on a blind date with a blank.""",370,ape,monkey,yes,tiger,no,chimpanzee,yes,gorilla,yes,hungry cannibal,no,pygmy,no,,,
74,302,375,2,A,"The Godfather said, ""At Christmas, if you're on my good side, you get a bucket of vino. But if you're on my bad side, you get a bucket of blank.""",372,water,lead,no,blood,no,blood,no,blood,no,blood,no,blood,no,,,
74,302,376,1,A,"Here's a limerick: ""A newlywed lady named Glunk said marriage is really the bunk. The wedding was splendid, but the honeymoon ended when I found I had married a blank."" ",373,bum,drunk,no,skunk,no,clunk,no,skunk,no,skunk,no,clunk,no,,,
74,302,376,1,B,"Superman said, ""Before I leap a tall building in a single bound, I always kiss my blank for good luck.""",370,cape,cape,yes,s,no,s,no,wife,no,secretary lois lane,no,mother,no,,,
74,302,376,2,A,"Tim said, ""I keep having this terrible dream that my boss is a dog and I'm a blank.""",373,cat,hydrant,no,dog catcher,no,hydrant,no,fire hydrant,no,cat,yes,bone,no,,,
74,303,376,2,B,Josephine sneezed so hard that her blank turned inside out.,370,bra,insides,no,corset,no,girdle,no,nose,no,,,nose,no,,,
74,303,376,tie1,A,"When Tom finished showing his vacation movies, he turned the lights back on and discovered his guests were all blanking.",373,sleeping,sleeping,yes,sleeping,yes,sleeping,yes,leaving,no,sleeping,yes,sleeping,yes,,,
74,303,376,tie1,B,"Larry said to the psychiatrist, ""When I'm home alone, and I'm positive no one will see me, I pretend to be a blank.""",370,woman,girl,yes,girl,yes,girl,yes,girl,yes,girl,yes,girl,yes,,,
74,303,377,1,A,Here's a riddle: what's small and green and covered with red spots? The answer: a blank with measles.,374,little green pea,pea,yes,martian,no,pea,yes,worm,no,pickle,no,frog,no,,,
74,303,377,1,B,"Dumb Dora said, ""I'm going to put my blank in the Xerox machine, and then I'll have two.""",370,boob,head,no,bun,no,dollar,no,cheek,no,boyfriend,no,wife,no,,,
74,304,377,2,A,"The mattress salesman said to the young couple, ""Just a minute there. You don't test a mattress by blanking on it.""",374,making love,,,jumping,no,,,wrestling,no,loving,yes,dancing,no,,,
74,304,377,2,B,"Joyce said, ""I think Dr. Harris is really a horse doctor. After I took off my clothes, he put a blank on my back.""",370,saddle,saddle,yes,saddle,yes,saddle,yes,saddle,yes,blanket,no,,,,,
74,304,378,1,A,Fannie Flagg is wanted by the FBI for streaking. On the wall of every post office in the country is a wanted poster with a picture of her blank on it.,375,bra,fanny,no,bosoms,no,bosom,no,face,no,bosom,no,picture,no,,,
74,304,378,1,B,"Rose phoned the psychiatrist, ""Doctor, come quick! My husband is up on the roof and he won't come down. He thinks he's a blank.""",370,cat,bird,no,bird,no,fiddler,no,bird,no,weathervane,no,tv antenna,no,,,
74,304,378,2,B,"Robinson Crusoe said, ""On Wednesday, Friday stuffed fruit in his ear. On Thursday, Friday went blank.""",375,ape,bananas,no,crackers,no,bananas,no,bananas,no,crazy,no,deaf,no,,,Question was thrown out.
74,305,378,2,A,"Snoopy was very hungry, and he couldn't find any dog food. So he ate blank.",375,peanuts,cat food,no,lucy,no,peanuts,yes,cat food,no,linus,no,cat food,no,,,
74,305,378,2,B,"At the airport, as Jack was crossing the runway, his blank got sucked into a jet engine.",370,suitcase,necklace,no,jacketta,no,hat,no,hat,no,jacket,no,toupee,no,,,
74,305,379,1,B,"The nurse said, ""Doctor, I know you have a weird sense of humor, but I don't think it's right to greet your patients with a blank in your hand.""",376,scalpel,scalpel,yes,knife,yes,bedpan,no,knife,yes,scalpel,yes,bill,no,,,
74,305,379,1,A,"Fred said, ""My wife is a strange cook. At dinner last night, I didn't even know what I ate until I discovered my blank was missing.""",375,food,stomach,no,belt,no,parrot,no,bridge,no,dog,no,dog,no,,,
74,305,379,2,B,"Nick the pool shark is very superstitious. Before every big match, he goes to the delicatessen and rubs his cue stick with blank.",376,rabbit,,,,,chicken liver,no,,,,,chopped liver,no,,,
74,305,379,2,A,"Loretta said, ""My boss is so cheap, he doesn't even buy a Christmas tree. He just hangs tinsel on his blank.""",375,desk,ear,no,hat rack,no,hat rack,no,,,,,,,,,
74,306,380,1,B,"Two-Ton Tessie said, ""I was never so humiliated in my entire life! My first day at the dude ranch, I was blanked by a nearsighted cowboy.""",377,roped,mounted,no,jumped on,no,roped,yes,ridden,no,saddled,no,mounted,no,,,
74,306,380,1,A,"Loretta said, ""I figured out how that magician makes the chicken disappear. I can see feathers sticking out of his blank.""",376,coat sleeve,sleeve,yes,buns,no,hat,no,pants,no,zipper,no,neck,no,,,
74,306,380,2,A,"Dumb Dora said, ""You asked for scotch on the rocks. Well, I couldn't find any rocks, so I put some blank in the glass.""",377,bricks,ice,no,pebbles,no,,,pebbles,no,dirt,no,pebbles,no,,,
74,306,380,2,B,The mice finally figured out how to get even with the cat. They sneaked up on him and stuck his tail in the blank.,376,trap,,,socket,no,meat grinder,no,mousetrap,yes,socket,no,socket,no,,,
74,307,381,1,B,"Jonah's wife said, ""I knew it was Jonah inside that whale when I saw his blank sticking up through the whale's spout.""",378,head,head,yes,hand,no,head,yes,head,yes,hair,no,foot,no,,,
74,307,381,1,A,"Everyone has noticed that Brett's not getting older, she's getting blanker.",376,better,dumber,no,cuter,no,prettier,no,younger,no,better,yes,blanker,no,,,
74,307,381,2,B,"Here's a TV Guide listing: Wednesday night, CBS, Cannon. Cannon foams at the mouth when a criminal blanks his sandwich.",378,steals,,,eats,no,,,,,eats,no,steals,yes,,,
74,307,381,2,A,"Wilma said, ""My husband cries like a baby every time I blank him.""",376,leave,nurse,no,feed,no,change,no,spank,no,,,leave,yes,,,
74,307,382,1,A,"Secret Agent Maxwell Smart said, ""Chief, I stood on a street corner all night long and nobody recognized me. I was disguised as a blank.""",379,fire hydrant,sidewalk stewardess,no,girl,no,mailbox,no,lamppost,no,lamppost,no,mailbox,no,,,
74,308,382,1,B,"Tonto say, ""Many moon ago, me married, but then me go to squaw-swapping party, swap squaw for blank.""",378,buffalo,horse,no,lone ranger,no,lone ranger,no,lone ranger,no,mazda,no,horse,no,,,
74,308,382,2,B,"After she had extensive plastic surgery, Marcia's doctor told her to stay out of the hot sun, or else her blank would melt.",379,face,boobs,no,silicone injections,no,boobs,no,nose,no,bosoms,no,butter,no,,,
74,308,382,2,A,"Zelda the Zulu said, ""You can't trust that new witch doctor. He told me to stick out my tongue, and then he blanked it.""",378,stabbed,bit,no,pricked,no,ringed,no,bit,no,pierced,yes,cut it off,no,,,
74,308,383,1,B,"Fred dropped his TV set on the floor. When he picked it up, it was still working, but the CBS eye was blank.",380,closed,bloodshot,no,crossed,no,bloodshot,no,closed,yes,winking,no,black,no,,,
74,309,383,1,A,Betty White's goldfish hasn't been the same since Betty washed her blank in the goldfish bowl.,378,hair,feet,no,dogs,no,bra,no,feet,no,undies,no,hair,yes,,,
